date,year,month,factory_id,factory_name,product_id,product_name,part_id,part_name,part_type,part_unit_cost,required_part_id,actual_part_used,daily_demand,initial_stock,current_stock,min_stock,dead_stock_amount,is_dead_stock,stock_turnover,capital_tied,substitute_awareness,has_substitute,substitute_used,demand_factor,is_anomaly_day,is_anomaly_month
2024-11-15,2024,11,F001,华东工厂,P003,产品C,PT005,部件C1,核心,150,PT005,PT005,4,54,76,40,0.0,False,0.05263157894736842,11400,0.0,False,,1.0807867509030813,False,False
2024-11-15,2024,11,F002,华南工厂,P001,产品A,PT001,部件A1,核心,100,PT001,PT001,3,61,82,50,0.0,False,0.036585365853658534,8200,0.0,False,,1.1183170677744405,False,False
2024-11-15,2024,11,F002,华南工厂,P001,产品A,PT003,部件B1,普通,50,PT003,PT003,3,55,60,30,0.0,False,0.05,3000,0.0,False,,1.1183170677744405,False,False
2024-11-15,2024,11,F002,华南工厂,P002,产品B,PT002,部件A2,核心,95,PT002,PT001,3,60,50,50,0.0,False,0.06,4750,1.0,True,PT001,1.1560021367270266,False,False
2024-11-15,2024,11,F002,华南工厂,P002,产品B,PT004,部件B2,普通,48,PT004,PT003,3,51,30,30,0.0,False,0.1,1440,1.0,True,PT003,1.1560021367270266,False,False
2024-11-15,2024,11,F002,华南工厂,P003,产品C,PT001,部件A1,核心,100,PT001,PT001,3,61,76,50,0.0,False,0.039473684210526314,7600,0.0,False,,0.9351980627406143,False,False
2024-11-15,2024,11,F002,华南工厂,P003,产品C,PT005,部件C1,核心,150,PT005,PT005,3,54,73,40,0.0,False,0.0410958904109589,10950,0.0,False,,0.9351980627406143,False,False
2024-11-16,2024,11,F001,华东工厂,P001,产品A,PT001,部件A1,核心,100,PT001,PT001,3,61,73,50,0.0,False,0.0410958904109589,7300,0.0,False,,0.9502331810559776,False,False
2024-11-16,2024,11,F001,华东工厂,P001,产品A,PT003,部件B1,普通,50,PT003,PT003,3,55,54,30,0.0,False,0.05555555555555555,2700,0.0,False,,0.9502331810559776,False,False
2024-11-16,2024,11,F001,华东工厂,P002,产品B,PT002,部件A2,核心,95,PT002,PT001,2,60,50,50,0.0,False,0.04,4750,1.0,True,PT001,0.8375927759363476,False,False
2024-11-16,2024,11,F001,华东工厂,P002,产品B,PT004,部件B2,普通,48,PT004,PT003,2,51,30,30,0.0,False,0.06666666666666667,1440,1.0,True,PT003,0.8375927759363476,False,False
2024-11-16,2024,11,F001,华东工厂,P003,产品C,PT001,部件A1,核心,100,PT001,PT001,4,61,67,50,0.0,False,0.05970149253731343,6700,0.0,False,,1.0313120563984697,False,False
2024-11-16,2024,11,F001,华东工厂,P003,产品C,PT005,部件C1,核心,150,PT005,PT005,4,54,69,40,0.0,False,0.057971014492753624,10350,0.0,False,,1.0313120563984697,False,False
2024-11-16,2024,11,F002,华南工厂,P001,产品A,PT001,部件A1,核心,100,PT001,PT001,2,61,65,50,0.0,False,0.03076923076923077,6500,0.0,False,,0.8143769095186969,False,False
2024-11-16,2024,11,F002,华南工厂,P001,产品A,PT003,部件B1,普通,50,PT003,PT003,2,55,50,30,0.0,False,0.04,2500,0.0,False,,0.8143769095186969,False,False
2024-11-16,2024,11,F002,华南工厂,P002,产品B,PT002,部件A2,核心,95,PT002,PT001,2,60,50,50,0.0,False,0.04,4750,1.0,True,PT001,0.9862392072529841,False,False
2024-11-16,2024,11,F002,华南工厂,P002,产品B,PT004,部件B2,普通,48,PT004,PT003,2,51,30,30,0.0,False,0.06666666666666667,1440,1.0,True,PT003,0.9862392072529841,False,False
2024-11-16,2024,11,F002,华南工厂,P003,产品C,PT001,部件A1,核心,100,PT001,PT001,4,61,59,50,0.0,False,0.06779661016949153,5900,0.0,False,,1.0170578538830306,False,False
2024-11-16,2024,11,F002,华南工厂,P003,产品C,PT005,部件C1,核心,150,PT005,PT005,4,54,65,40,0.0,False,0.06153846153846154,9750,0.0,False,,1.0170578538830306,False,False
2024-11-17,2024,11,F001,华东工厂,P001,产品A,PT001,部件A1,核心,100,PT001,PT001,3,61,56,50,0.0,False,0.05357142857142857,5600,0.0,False,,0.9146165008513137,False,False
2024-11-17,2024,11,F001,华东工厂,P001,产品A,PT003,部件B1,普通,50,PT003,PT003,3,55,45,30,0.0,False,0.06666666666666667,2250,0.0,False,,0.9146165008513137,False,False
2024-11-17,2024,11,F001,华东工厂,P002,产品B,PT002,部件A2,核心,95,PT002,PT001,2,60,50,50,0.0,False,0.04,4750,1.0,True,PT001,1.0363333042276044,False,False
2024-11-17,2024,11,F001,华东工厂,P002,产品B,PT004,部件B2,普通,48,PT004,PT003,2,51,30,30,0.0,False,0.06666666666666667,1440,1.0,True,PT003,1.0363333042276044,False,False
2024-11-17,2024,11,F001,华东工厂,P003,产品C,PT001,部件A1,核心,100,PT001,PT001,3,61,51,50,0.0,False,0.058823529411764705,5100,0.0,False,,0.8122000999756198,False,False
2024-11-17,2024,11,F001,华东工厂,P003,产品C,PT005,部件C1,核心,150,PT005,PT005,3,54,62,40,0.0,False,0.04838709677419355,9300,0.0,False,,0.8122000999756198,False,False
2024-11-17,2024,11,F002,华南工厂,P001,产品A,PT001,部件A1,核心,100,PT001,PT001,2,61,100,50,0.0,False,0.02,10000,0.0,False,,0.8149392754996858,False,False
2024-11-17,2024,11,F002,华南工厂,P001,产品A,PT003,部件B1,普通,50,PT003,PT003,2,55,41,30,0.0,False,0.04878048780487805,2050,0.0,False,,0.8149392754996858,False,False
2024-11-17,2024,11,F002,华南工厂,P002,产品B,PT002,部件A2,核心,95,PT002,PT001,3,60,50,50,0.0,False,0.06,4750,1.0,True,PT001,1.1290402242638633,False,False
2024-11-17,2024,11,F002,华南工厂,P002,产品B,PT004,部件B2,普通,48,PT004,PT003,3,51,30,30,0.0,False,0.1,1440,1.0,True,PT003,1.1290402242638633,False,False
2024-11-17,2024,11,F002,华南工厂,P003,产品C,PT001,部件A1,核心,100,PT001,PT001,3,61,94,50,0.0,False,0.031914893617021274,9400,0.0,False,,0.9440762565645051,False,False
2024-11-17,2024,11,F002,华南工厂,P003,产品C,PT005,部件C1,核心,150,PT005,PT005,3,54,59,40,0.0,False,0.05084745762711865,8850,0.0,False,,0.9440762565645051,False,False
2024-11-18,2024,11,F001,华东工厂,P001,产品A,PT001,部件A1,核心,100,PT001,PT001,2,61,92,50,0.0,False,0.021739130434782608,9200,0.0,False,,0.850824205060754,False,False
2024-11-18,2024,11,F001,华东工厂,P001,产品A,PT003,部件B1,普通,50,PT003,PT003,2,55,36,30,0.0,False,0.05555555555555555,1800,0.0,False,,0.850824205060754,False,False
2024-11-18,2024,11,F001,华东工厂,P002,产品B,PT002,部件A2,核心,95,PT002,PT001,2,60,50,50,0.0,False,0.04,4750,1.0,True,PT001,1.0088973040219218,False,False
2024-11-18,2024,11,F001,华东工厂,P002,产品B,PT004,部件B2,普通,48,PT004,PT003,2,51,30,30,0.0,False,0.06666666666666667,1440,1.0,True,PT003,1.0088973040219218,False,False
2024-11-18,2024,11,F001,华东工厂,P003,产品C,PT001,部件A1,核心,100,PT001,PT001,4,61,86,50,0.0,False,0.046511627906976744,8600,0.0,False,,1.1079974212394443,False,False
2024-11-18,2024,11,F001,华东工厂,P003,产品C,PT005,部件C1,核心,150,PT005,PT005,4,54,55,40,0.0,False,0.07272727272727272,8250,0.0,False,,1.1079974212394443,False,False
2024-11-18,2024,11,F002,华南工厂,P001,产品A,PT001,部件A1,核心,100,PT001,PT001,2,61,84,50,0.0,False,0.023809523809523808,8400,0.0,False,,0.8863284109987373,False,False
2024-11-18,2024,11,F002,华南工厂,P001,产品A,PT003,部件B1,普通,50,PT003,PT003,2,55,32,30,0.0,False,0.0625,1600,0.0,False,,0.8863284109987373,False,False
2024-11-18,2024,11,F002,华南工厂,P002,产品B,PT002,部件A2,核心,95,PT002,PT001,2,60,50,50,0.0,False,0.04,4750,1.0,True,PT001,1.0491561903276,False,False
2024-11-18,2024,11,F002,华南工厂,P002,产品B,PT004,部件B2,普通,48,PT004,PT003,2,51,30,30,0.0,False,0.06666666666666667,1440,1.0,True,PT003,1.0491561903276,False,False
2024-11-18,2024,11,F002,华南工厂,P003,产品C,PT001,部件A1,核心,100,PT001,PT001,3,61,79,50,0.0,False,0.0379746835443038,7900,0.0,False,,0.8341389859975072,False,False
2024-11-18,2024,11,F002,华南工厂,P003,产品C,PT005,部件C1,核心,150,PT005,PT005,3,54,52,40,0.0,False,0.057692307692307696,7800,0.0,False,,0.8341389859975072,False,False
2024-11-19,2024,11,F001,华东工厂,P001,产品A,PT001,部件A1,核心,100,PT001,PT001,2,61,77,50,0.0,False,0.025974025974025976,7700,0.0,False,,0.8206726884674431,False,False
2024-11-19,2024,11,F001,华东工厂,P001,产品A,PT003,部件B1,普通,50,PT003,PT003,2,55,60,30,0.0,False,0.03333333333333333,3000,0.0,False,,0.8206726884674431,False,False
2024-11-19,2024,11,F001,华东工厂,P002,产品B,PT002,部件A2,核心,95,PT002,PT001,2,60,50,50,0.0,False,0.04,4750,1.0,True,PT001,1.0125418526272592,False,False
2024-11-19,2024,11,F001,华东工厂,P002,产品B,PT004,部件B2,普通,48,PT004,PT003,2,51,30,30,0.0,False,0.06666666666666667,1440,1.0,True,PT003,1.0125418526272592,False,False
2024-11-19,2024,11,F001,华东工厂,P003,产品C,PT001,部件A1,核心,100,PT001,PT001,4,61,71,50,0.0,False,0.056338028169014086,7100,0.0,False,,1.0162540486440426,False,False
2024-11-19,2024,11,F001,华东工厂,P003,产品C,PT005,部件C1,核心,150,PT005,PT005,4,54,48,40,0.0,False,0.08333333333333333,7200,0.0,False,,1.0162540486440426,False,False
2024-11-19,2024,11,F002,华南工厂,P001,产品A,PT001,部件A1,核心,100,PT001,PT001,3,61,68,50,0.0,False,0.04411764705882353,6800,0.0,False,,1.0549719605992827,False,False
2024-11-19,2024,11,F002,华南工厂,P001,产品A,PT003,部件B1,普通,50,PT003,PT003,3,55,55,30,0.0,False,0.05454545454545454,2750,0.0,False,,1.0549719605992827,False,False
2024-11-19,2024,11,F002,华南工厂,P002,产品B,PT002,部件A2,核心,95,PT002,PT001,2,60,50,50,0.0,False,0.04,4750,1.0,True,PT001,1.0904365334890647,False,False
2024-11-19,2024,11,F002,华南工厂,P002,产品B,PT004,部件B2,普通,48,PT004,PT003,2,51,30,30,0.0,False,0.06666666666666667,1440,1.0,True,PT003,1.0904365334890647,False,False
2024-11-19,2024,11,F002,华南工厂,P003,产品C,PT001,部件A1,核心,100,PT001,PT001,4,61,62,50,0.0,False,0.06451612903225806,6200,0.0,False,,1.1903408317850137,False,False
2024-11-19,2024,11,F002,华南工厂,P003,产品C,PT005,部件C1,核心,150,PT005,PT005,4,54,44,40,0.0,False,0.09090909090909091,6600,0.0,False,,1.1903408317850137,False,False
2024-11-20,2024,11,F001,华东工厂,P001,产品A,PT001,部件A1,核心,100,PT001,PT001,3,61,59,50,0.0,False,0.05084745762711865,5900,0.0,False,,1.0065201393204781,False,False
2024-11-20,2024,11,F001,华东工厂,P001,产品A,PT003,部件B1,普通,50,PT003,PT003,3,55,50,30,0.0,False,0.06,2500,0.0,False,,1.0065201393204781,False,False
2024-11-20,2024,11,F001,华东工厂,P002,产品B,PT002,部件A2,核心,95,PT002,PT001,2,60,50,50,0.0,False,0.04,4750,1.0,True,PT001,0.9291825891764984,False,False
2024-11-20,2024,11,F001,华东工厂,P002,产品B,PT004,部件B2,普通,48,PT004,PT003,2,51,30,30,0.0,False,0.06666666666666667,1440,1.0,True,PT003,0.9291825891764984,False,False
2024-11-20,2024,11,F001,华东工厂,P003,产品C,PT001,部件A1,核心,100,PT001,PT001,4,61,53,50,0.0,False,0.07547169811320754,5300,0.0,False,,1.1180744779074814,False,False
2024-11-20,2024,11,F001,华东工厂,P003,产品C,PT005,部件C1,核心,150,PT005,PT005,4,54,40,40,0.0,False,0.1,6000,0.0,False,,1.1180744779074814,False,False
2024-11-20,2024,11,F002,华南工厂,P001,产品A,PT001,部件A1,核心,100,PT001,PT001,3,61,50,50,0.0,False,0.06,5000,0.0,False,,0.9083329005048297,False,False
2024-11-20,2024,11,F002,华南工厂,P001,产品A,PT003,部件B1,普通,50,PT003,PT003,3,55,45,30,0.0,False,0.06666666666666667,2250,0.0,False,,0.9083329005048297,False,False
2024-11-20,2024,11,F002,华南工厂,P002,产品B,PT002,部件A2,核心,95,PT002,PT002,2,60,100,50,0.0,False,0.02,9500,0.0,False,,0.9755885682822545,False,False
2024-11-20,2024,11,F002,华南工厂,P002,产品B,PT004,部件B2,普通,48,PT004,PT003,2,51,30,30,0.0,False,0.06666666666666667,1440,1.0,True,PT003,0.9755885682822545,False,False
2024-11-20,2024,11,F002,华南工厂,P003,产品C,PT001,部件A1,核心,100,PT001,PT002,3,61,50,50,0.0,False,0.06,5000,1.0,True,PT002,0.8313825525369064,False,False
2024-11-20,2024,11,F002,华南工厂,P003,产品C,PT005,部件C1,核心,150,PT005,PT005,3,54,80,40,0.0,False,0.0375,12000,0.0,False,,0.8313825525369064,False,False
2024-11-21,2024,11,F001,华东工厂,P001,产品A,PT001,部件A1,核心,100,PT001,PT002,2,61,50,50,0.0,False,0.04,5000,1.0,True,PT002,0.8101402973661831,False,False
2024-11-21,2024,11,F001,华东工厂,P001,产品A,PT003,部件B1,普通,50,PT003,PT003,2,55,41,30,0.0,False,0.04878048780487805,2050,0.0,False,,0.8101402973661831,False,False
2024-11-21,2024,11,F001,华东工厂,P002,产品B,PT002,部件A2,核心,95,PT002,PT002,3,60,92,50,0.0,False,0.03260869565217391,8740,0.0,False,,1.1850593658711701,False,False
2024-11-21,2024,11,F001,华东工厂,P002,产品B,PT004,部件B2,普通,48,PT004,PT003,3,51,30,30,0.0,False,0.1,1440,1.0,True,PT003,1.1850593658711701,False,False
2024-11-21,2024,11,F001,华东工厂,P003,产品C,PT001,部件A1,核心,100,PT001,PT002,4,61,50,50,0.0,False,0.08,5000,1.0,True,PT002,1.1343920482048824,False,False
2024-11-21,2024,11,F001,华东工厂,P003,产品C,PT005,部件C1,核心,150,PT005,PT005,4,54,76,40,0.0,False,0.05263157894736842,11400,0.0,False,,1.1343920482048824,False,False
2024-11-21,2024,11,F002,华南工厂,P001,产品A,PT001,部件A1,核心,100,PT001,PT002,3,61,50,50,0.0,False,0.06,5000,1.0,True,PT002,1.0783896824374792,False,False
2024-11-21,2024,11,F002,华南工厂,P001,产品A,PT003,部件B1,普通,50,PT003,PT003,3,55,35,30,0.0,False,0.08571428571428572,1750,0.0,False,,1.0783896824374792,False,False
2024-11-21,2024,11,F002,华南工厂,P002,产品B,PT002,部件A2,核心,95,PT002,PT002,2,60,83,50,0.0,False,0.024096385542168676,7885,0.0,False,,0.963581177765708,False,False
2024-11-21,2024,11,F002,华南工厂,P002,产品B,PT004,部件B2,普通,48,PT004,PT003,2,51,30,30,0.0,False,0.06666666666666667,1440,1.0,True,PT003,0.963581177765708,False,False
2024-11-21,2024,11,F002,华南工厂,P003,产品C,PT001,部件A1,核心,100,PT001,PT002,3,61,50,50,0.0,False,0.06,5000,1.0,True,PT002,0.8693177280283384,False,False
2024-11-21,2024,11,F002,华南工厂,P003,产品C,PT005,部件C1,核心,150,PT005,PT005,3,54,73,40,0.0,False,0.0410958904109589,10950,0.0,False,,0.8693177280283384,False,False
2024-11-22,2024,11,F001,华东工厂,P001,产品A,PT001,部件A1,核心,100,PT001,PT002,2,61,50,50,0.0,False,0.04,5000,1.0,True,PT002,0.8625748170684344,False,False
2024-11-22,2024,11,F001,华东工厂,P001,产品A,PT003,部件B1,普通,50,PT003,PT003,2,55,31,30,0.0,False,0.06451612903225806,1550,0.0,False,,0.8625748170684344,False,False
2024-11-22,2024,11,F001,华东工厂,P002,产品B,PT002,部件A2,核心,95,PT002,PT002,2,60,76,50,0.0,False,0.02631578947368421,7220,0.0,False,,0.9000971592658381,False,False
2024-11-22,2024,11,F001,华东工厂,P002,产品B,PT004,部件B2,普通,48,PT004,PT003,2,51,30,30,0.0,False,0.06666666666666667,1440,1.0,True,PT003,0.9000971592658381,False,False
2024-11-22,2024,11,F001,华东工厂,P003,产品C,PT001,部件A1,核心,100,PT001,PT002,4,61,50,50,0.0,False,0.08,5000,1.0,True,PT002,1.0196906658824483,False,False
2024-11-22,2024,11,F001,华东工厂,P003,产品C,PT005,部件C1,核心,150,PT005,PT005,4,54,69,40,0.0,False,0.057971014492753624,10350,0.0,False,,1.0196906658824483,False,False
2024-11-22,2024,11,F002,华南工厂,P001,产品A,PT001,部件A1,核心,100,PT001,PT002,3,61,50,50,0.0,False,0.06,5000,1.0,True,PT002,1.0858383690800248,False,False
2024-11-22,2024,11,F002,华南工厂,P001,产品A,PT003,部件B1,普通,50,PT003,PT003,3,55,60,30,0.0,False,0.05,3000,0.0,False,,1.0858383690800248,False,False
2024-11-22,2024,11,F002,华南工厂,P002,产品B,PT002,部件A2,核心,95,PT002,PT002,2,60,67,50,0.0,False,0.029850746268656716,6365,0.0,False,,1.0640789506870925,False,False
2024-11-22,2024,11,F002,华南工厂,P002,产品B,PT004,部件B2,普通,48,PT004,PT003,2,51,30,30,0.0,False,0.06666666666666667,1440,1.0,True,PT003,1.0640789506870925,False,False
2024-11-22,2024,11,F002,华南工厂,P003,产品C,PT001,部件A1,核心,100,PT001,PT002,3,61,50,50,0.0,False,0.06,5000,1.0,True,PT002,0.9119735587783772,False,False
2024-11-22,2024,11,F002,华南工厂,P003,产品C,PT005,部件C1,核心,150,PT005,PT005,3,54,66,40,0.0,False,0.045454545454545456,9900,0.0,False,,0.9119735587783772,False,False
2024-11-23,2024,11,F001,华东工厂,P001,产品A,PT001,部件A1,核心,100,PT001,PT002,3,61,50,50,0.0,False,0.06,5000,1.0,True,PT002,1.1819461122652775,False,False
2024-11-23,2024,11,F001,华东工厂,P001,产品A,PT003,部件B1,普通,50,PT003,PT003,3,55,55,30,0.0,False,0.05454545454545454,2750,0.0,False,,1.1819461122652775,False,False
2024-11-23,2024,11,F001,华东工厂,P002,产品B,PT002,部件A2,核心,95,PT002,PT002,2,60,59,50,0.0,False,0.03389830508474576,5605,0.0,False,,1.0951587666783074,False,False
2024-11-23,2024,11,F001,华东工厂,P002,产品B,PT004,部件B2,普通,48,PT004,PT003,2,51,30,30,0.0,False,0.06666666666666667,1440,1.0,True,PT003,1.0951587666783074,False,False
2024-11-23,2024,11,F001,华东工厂,P003,产品C,PT001,部件A1,核心,100,PT001,PT002,4,61,50,50,0.0,False,0.08,5000,1.0,True,PT002,1.0217416210045602,False,False
2024-11-23,2024,11,F001,华东工厂,P003,产品C,PT005,部件C1,核心,150,PT005,PT005,4,54,62,40,0.0,False,0.06451612903225806,9300,0.0,False,,1.0217416210045602,False,False
2024-11-23,2024,11,F002,华南工厂,P001,产品A,PT001,部件A1,核心,100,PT001,PT002,3,61,50,50,0.0,False,0.06,5000,1.0,True,PT002,1.044688298493741,False,False
2024-11-23,2024,11,F002,华南工厂,P001,产品A,PT003,部件B1,普通,50,PT003,PT003,3,55,50,30,0.0,False,0.06,2500,0.0,False,,1.044688298493741,False,False
2024-11-23,2024,11,F002,华南工厂,P002,产品B,PT002,部件A2,核心,95,PT002,PT002,2,60,50,50,0.0,False,0.04,4750,0.0,False,,0.967840024971116,False,False
2024-11-23,2024,11,F002,华南工厂,P002,产品B,PT004,部件B2,普通,48,PT004,PT003,2,51,30,30,0.0,False,0.06666666666666667,1440,1.0,True,PT003,0.967840024971116,False,False
2024-11-23,2024,11,F002,华南工厂,P003,产品C,PT001,部件A1,核心,100,PT001,PT001,3,61,100,50,0.0,False,0.03,10000,0.0,False,,0.899092395800463,False,False
2024-11-23,2024,11,F002,华南工厂,P003,产品C,PT005,部件C1,核心,150,PT005,PT005,3,54,59,40,0.0,False,0.05084745762711865,8850,0.0,False,,0.899092395800463,False,False
2024-11-24,2024,11,F001,华东工厂,P001,产品A,PT001,部件A1,核心,100,PT001,PT001,3,61,97,50,0.0,False,0.030927835051546393,9700,0.0,False,,0.9423890714605047,False,False
2024-11-24,2024,11,F001,华东工厂,P001,产品A,PT003,部件B1,普通,50,PT003,PT003,3,55,45,30,0.0,False,0.06666666666666667,2250,0.0,False,,0.9423890714605047,False,False
2024-11-24,2024,11,F001,华东工厂,P002,产品B,PT002,部件A2,核心,95,PT002,PT001,2,60,50,50,0.0,False,0.04,4750,1.0,True,PT001,1.1031384441857477,False,False
2024-11-24,2024,11,F001,华东工厂,P002,产品B,PT004,部件B2,普通,48,PT004,PT003,2,51,30,30,0.0,False,0.06666666666666667,1440,1.0,True,PT003,1.1031384441857477,False,False
2024-11-24,2024,11,F001,华东工厂,P003,产品C,PT001,部件A1,核心,100,PT001,PT001,3,61,92,50,0.0,False,0.03260869565217391,9200,0.0,False,,0.8057573954519024,False,False
2024-11-24,2024,11,F001,华东工厂,P003,产品C,PT005,部件C1,核心,150,PT005,PT005,3,54,56,40,0.0,False,0.05357142857142857,8400,0.0,False,,0.8057573954519024,False,False
2024-11-24,2024,11,F002,华南工厂,P001,产品A,PT001,部件A1,核心,100,PT001,PT001,2,61,90,50,0.0,False,0.022222222222222223,9000,0.0,False,,0.8464290562027665,False,False
2024-11-24,2024,11,F002,华南工厂,P001,产品A,PT003,部件B1,普通,50,PT003,PT003,2,55,41,30,0.0,False,0.04878048780487805,2050,0.0,False,,0.8464290562027665,False,False
2024-11-24,2024,11,F002,华南工厂,P002,产品B,PT002,部件A2,核心,95,PT002,PT001,2,60,50,50,0.0,False,0.04,4750,1.0,True,PT001,0.8184010568087011,False,False
2024-11-24,2024,11,F002,华南工厂,P002,产品B,PT004,部件B2,普通,48,PT004,PT003,2,51,30,30,0.0,False,0.06666666666666667,1440,1.0,True,PT003,0.8184010568087011,False,False
2024-11-24,2024,11,F002,华南工厂,P003,产品C,PT001,部件A1,核心,100,PT001,PT001,3,61,85,50,0.0,False,0.03529411764705882,8500,0.0,False,,0.816291520927588,False,False
2024-11-24,2024,11,F002,华南工厂,P003,产品C,PT005,部件C1,核心,150,PT005,PT005,3,54,53,40,0.0,False,0.05660377358490566,7950,0.0,False,,0.816291520927588,False,False
2024-11-25,2024,11,F001,华东工厂,P001,产品A,PT001,部件A1,核心,100,PT001,PT001,3,61,82,50,0.0,False,0.036585365853658534,8200,0.0,False,,1.1421842336044028,False,False
2024-11-25,2024,11,F001,华东工厂,P001,产品A,PT003,部件B1,普通,50,PT003,PT003,3,55,36,30,0.0,False,0.08333333333333333,1800,0.0,False,,1.1421842336044028,False,False
2024-11-25,2024,11,F001,华东工厂,P002,产品B,PT002,部件A2,核心,95,PT002,PT001,2,60,50,50,0.0,False,0.04,4750,1.0,True,PT001,1.0814631437520095,False,False
2024-11-25,2024,11,F001,华东工厂,P002,产品B,PT004,部件B2,普通,48,PT004,PT003,2,51,30,30,0.0,False,0.06666666666666667,1440,1.0,True,PT003,1.0814631437520095,False,False
2024-11-25,2024,11,F001,华东工厂,P003,产品C,PT001,部件A1,核心,100,PT001,PT001,3,61,77,50,0.0,False,0.03896103896103896,7700,0.0,False,,0.9896695316349301,False,False
2024-11-25,2024,11,F001,华东工厂,P003,产品C,PT005,部件C1,核心,150,PT005,PT005,3,54,50,40,0.0,False,0.06,7500,0.0,False,,0.9896695316349301,False,False
2024-11-25,2024,11,F002,华南工厂,P001,产品A,PT001,部件A1,核心,100,PT001,PT001,2,61,75,50,0.0,False,0.02666666666666667,7500,0.0,False,,0.8391336642604006,False,False
2024-11-25,2024,11,F002,华南工厂,P001,产品A,PT003,部件B1,普通,50,PT003,PT003,2,55,32,30,0.0,False,0.0625,1600,0.0,False,,0.8391336642604006,False,False
2024-11-25,2024,11,F002,华南工厂,P002,产品B,PT002,部件A2,核心,95,PT002,PT001,2,60,50,50,0.0,False,0.04,4750,1.0,True,PT001,0.996646350046733,False,False
2024-11-25,2024,11,F002,华南工厂,P002,产品B,PT004,部件B2,普通,48,PT004,PT003,2,51,30,30,0.0,False,0.06666666666666667,1440,1.0,True,PT003,0.996646350046733,False,False
2024-11-25,2024,11,F002,华南工厂,P003,产品C,PT001,部件A1,核心,100,PT001,PT001,3,61,70,50,0.0,False,0.04285714285714286,7000,0.0,False,,0.9893887083122263,False,False
2024-11-25,2024,11,F002,华南工厂,P003,产品C,PT005,部件C1,核心,150,PT005,PT005,3,54,47,40,0.0,False,0.06382978723404255,7050,0.0,False,,0.9893887083122263,False,False
2024-11-26,2024,11,F001,华东工厂,P001,产品A,PT001,部件A1,核心,100,PT001,PT001,2,61,68,50,0.0,False,0.029411764705882353,6800,0.0,False,,0.8692807479640061,False,False
2024-11-26,2024,11,F001,华东工厂,P001,产品A,PT003,部件B1,普通,50,PT003,PT003,2,55,60,30,0.0,False,0.03333333333333333,3000,0.0,False,,0.8692807479640061,False,False
2024-11-26,2024,11,F001,华东工厂,P002,产品B,PT002,部件A2,核心,95,PT002,PT001,2,60,50,50,0.0,False,0.04,4750,1.0,True,PT001,0.9735406596951892,False,False
2024-11-26,2024,11,F001,华东工厂,P002,产品B,PT004,部件B2,普通,48,PT004,PT003,2,51,30,30,0.0,False,0.06666666666666667,1440,1.0,True,PT003,0.9735406596951892,False,False
2024-11-26,2024,11,F001,华东工厂,P003,产品C,PT001,部件A1,核心,100,PT001,PT001,3,61,63,50,0.0,False,0.047619047619047616,6300,0.0,False,,0.9594018937589494,False,False
2024-11-26,2024,11,F001,华东工厂,P003,产品C,PT005,部件C1,核心,150,PT005,PT005,3,54,44,40,0.0,False,0.06818181818181818,6600,0.0,False,,0.9594018937589494,False,False
2024-11-26,2024,11,F002,华南工厂,P001,产品A,PT001,部件A1,核心,100,PT001,PT001,3,61,60,50,0.0,False,0.05,6000,0.0,False,,1.0463400392208866,False,False
2024-11-26,2024,11,F002,华南工厂,P001,产品A,PT003,部件B1,普通,50,PT003,PT003,3,55,55,30,0.0,False,0.05454545454545454,2750,0.0,False,,1.0463400392208866,False,False
2024-11-26,2024,11,F002,华南工厂,P002,产品B,PT002,部件A2,核心,95,PT002,PT001,2,60,50,50,0.0,False,0.04,4750,1.0,True,PT001,1.0540374603470575,False,False
2024-11-26,2024,11,F002,华南工厂,P002,产品B,PT004,部件B2,普通,48,PT004,PT003,2,51,30,30,0.0,False,0.06666666666666667,1440,1.0,True,PT003,1.0540374603470575,False,False
2024-11-26,2024,11,F002,华南工厂,P003,产品C,PT001,部件A1,核心,100,PT001,PT001,3,61,55,50,0.0,False,0.05454545454545454,5500,0.0,False,,0.8181216039088178,False,False
2024-11-26,2024,11,F002,华南工厂,P003,产品C,PT005,部件C1,核心,150,PT005,PT005,3,54,41,40,0.0,False,0.07317073170731707,6150,0.0,False,,0.8181216039088178,False,False
2024-11-27,2024,11,F001,华东工厂,P001,产品A,PT001,部件A1,核心,100,PT001,PT001,3,61,52,50,0.0,False,0.057692307692307696,5200,0.0,False,,0.9498450458505885,False,False
2024-11-27,2024,11,F001,华东工厂,P001,产品A,PT003,部件B1,普通,50,PT003,PT003,3,55,50,30,0.0,False,0.06,2500,0.0,False,,0.9498450458505885,False,False
2024-11-27,2024,11,F001,华东工厂,P002,产品B,PT002,部件A2,核心,95,PT002,PT001,2,60,50,50,0.0,False,0.04,4750,1.0,True,PT001,1.0503439662856946,False,False
2024-11-27,2024,11,F001,华东工厂,P002,产品B,PT004,部件B2,普通,48,PT004,PT003,2,51,30,30,0.0,False,0.06666666666666667,1440,1.0,True,PT003,1.0503439662856946,False,False
2024-11-27,2024,11,F001,华东工厂,P003,产品C,PT001,部件A1,核心,100,PT001,PT001,4,61,100,50,0.0,False,0.04,10000,0.0,False,,1.001254503432035,False,False
2024-11-27,2024,11,F001,华东工厂,P003,产品C,PT005,部件C1,核心,150,PT005,PT005,4,54,80,40,0.0,False,0.05,12000,0.0,False,,1.001254503432035,False,False
